transaction_id,truck_id,employee_id,cost,liters,cost_per_liter,expected_cost,date_time,month
10444,5,3,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-09,2026-02
10446,5,3,84.09333333333333,24.026666666666667,3.5,84.09333333333333,2026-02-09,2026-02
10448,5,3,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-09,2026-02
10450,5,3,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-09,2026-02
10452,5,3,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-09,2026-02
10454,5,3,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-09,2026-02
10456,5,3,2.4033333333333333,0.6866666666666666,3.5,2.4033333333333333,2026-02-09,2026-02
10458,5,3,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-09,2026-02
10460,5,3,90.58,25.88,3.5,90.58,2026-02-09,2026-02
10462,5,3,90.58,25.88,3.5,90.58,2026-02-09,2026-02
10464,5,3,16.426666666666666,4.693333333333333,3.5,16.426666666666666,2026-02-09,2026-02
10466,5,3,97.55666666666667,27.873333333333335,3.5,97.55666666666667,2026-02-09,2026-02
10468,5,3,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-09,2026-02
10470,5,3,90.58,25.88,3.5,90.58,2026-02-09,2026-02
10472,5,3,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-09,2026-02
10474,5,3,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-09,2026-02
10476,5,3,75.6,21.599999999999998,3.5,75.6,2026-02-10,2026-02
10478,1,10,2.4033333333333333,0.6866666666666666,3.5,2.4033333333333333,2026-02-10,2026-02
10480,2,5,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-10,2026-02
10482,7,2,114.59,32.74,3.5,114.59,2026-02-10,2026-02
10484,7,2,51.42666666666667,14.693333333333333,3.5,51.42666666666667,2026-02-10,2026-02
10486,7,2,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-10,2026-02
10488,7,2,3.5,1.0,3.5,3.5,2026-02-10,2026-02
10489,7,1,1056.7956946333534,301.94162703810093,3.5,1056.7956946333534,2026-02-11,2026-02
10547,7,2,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-11,2026-02
10549,7,2,37.846666666666664,10.813333333333333,3.5,37.846666666666664,2026-02-11,2026-02
10551,7,2,84.09333333333333,24.026666666666667,3.5,84.09333333333333,2026-02-11,2026-02
10553,7,2,45.01,12.86,3.5,45.01,2026-02-11,2026-02
10555,3,4,67.71333333333334,19.346666666666668,3.5,67.71333333333334,2026-02-11,2026-02
10557,10,8,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-11,2026-02
10559,6,9,83.23,23.78,3.5,83.23,2026-02-11,2026-02
10561,9,7,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-11,2026-02
10563,5,3,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-11,2026-02
10565,1,10,67.71333333333334,19.346666666666668,3.5,67.71333333333334,2026-02-11,2026-02
10567,2,5,83.23,23.78,3.5,83.23,2026-02-11,2026-02
10569,7,2,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-11,2026-02
10571,3,4,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-11,2026-02
10573,10,8,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-11,2026-02
10575,6,9,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-11,2026-02
10577,9,7,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-11,2026-02
10579,5,3,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-11,2026-02
10581,1,10,2.4033333333333333,0.6866666666666666,3.5,2.4033333333333333,2026-02-11,2026-02
10583,2,5,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-11,2026-02
10585,7,2,114.59,32.74,3.5,114.59,2026-02-11,2026-02
10587,3,4,67.71333333333334,19.346666666666668,3.5,67.71333333333334,2026-02-11,2026-02
10589,10,8,73.92,21.12,3.5,73.92,2026-02-11,2026-02
10591,6,9,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-11,2026-02
10592,6,1,872.1287232097317,249.17963520278047,3.5,872.1287232097317,2026-02-12,2026-02
10593,9,1,473.29903782356706,135.22829652101916,3.5,473.29903782356706,2026-02-12,2026-02
10594,7,1,737.1074365898066,210.60212473994477,3.5,737.1074365898066,2026-02-12,2026-02
10595,10,1,811.6123369575407,231.8892391307259,3.5,811.6123369575407,2026-02-12,2026-02
10597,6,9,114.59,32.74,3.5,114.59,2026-02-12,2026-02
10599,9,7,51.42666666666667,14.693333333333333,3.5,51.42666666666667,2026-02-12,2026-02
10601,5,3,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-12,2026-02
10603,1,10,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-12,2026-02
10605,2,5,2.4033333333333333,0.6866666666666666,3.5,2.4033333333333333,2026-02-12,2026-02
10607,7,2,75.6,21.599999999999998,3.5,75.6,2026-02-12,2026-02
10609,3,4,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-12,2026-02
10611,10,8,90.58,25.88,3.5,90.58,2026-02-12,2026-02
10613,6,9,114.59,32.74,3.5,114.59,2026-02-12,2026-02
10615,9,7,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-12,2026-02
10617,5,3,28.956666666666667,8.273333333333333,3.5,28.956666666666667,2026-02-12,2026-02
10619,1,10,90.58,25.88,3.5,90.58,2026-02-12,2026-02
10620,1,1,426.27242751577705,121.79212214736488,3.5,426.27242751577705,2026-02-13,2026-02
10622,2,5,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-13,2026-02
10624,7,2,67.71333333333334,19.346666666666668,3.5,67.71333333333334,2026-02-13,2026-02
10626,3,4,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-13,2026-02
10628,10,8,45.45333333333333,12.986666666666666,3.5,45.45333333333333,2026-02-13,2026-02
10630,6,9,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-13,2026-02
10632,6,9,81.41000000000001,23.26,3.5,81.41000000000001,2026-02-13,2026-02
10634,6,9,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-13,2026-02
10636,6,9,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-13,2026-02
10638,6,9,37.846666666666664,10.813333333333333,3.5,37.846666666666664,2026-02-13,2026-02
10640,6,9,97.55666666666667,27.873333333333335,3.5,97.55666666666667,2026-02-13,2026-02
10642,6,9,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-13,2026-02
10644,6,9,86.8,24.8,3.5,86.8,2026-02-13,2026-02
10646,6,9,75.6,21.599999999999998,3.5,75.6,2026-02-14,2026-02
10648,9,7,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-14,2026-02
10650,5,3,86.8,24.8,3.5,86.8,2026-02-14,2026-02
10652,1,10,45.01,12.86,3.5,45.01,2026-02-14,2026-02
10654,2,5,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-14,2026-02
10656,7,2,45.45333333333333,12.986666666666666,3.5,45.45333333333333,2026-02-14,2026-02
10658,3,4,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-14,2026-02
10660,10,8,16.426666666666666,4.693333333333333,3.5,16.426666666666666,2026-02-14,2026-02
10662,6,9,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-14,2026-02
10664,9,7,114.59,32.74,3.5,114.59,2026-02-14,2026-02
10666,5,3,51.42666666666667,14.693333333333333,3.5,51.42666666666667,2026-02-14,2026-02
10667,9,1,437.4096463301538,124.97418466575823,3.5,437.4096463301538,2026-02-15,2026-02
10669,1,10,45.01,12.86,3.5,45.01,2026-02-15,2026-02
10671,1,10,45.45333333333333,12.986666666666666,3.5,45.45333333333333,2026-02-15,2026-02
10673,1,10,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-15,2026-02
10675,1,10,81.41000000000001,23.26,3.5,81.41000000000001,2026-02-15,2026-02
10677,1,10,114.59,32.74,3.5,114.59,2026-02-15,2026-02
10679,1,10,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-15,2026-02
10681,1,10,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-15,2026-02
10683,1,10,75.6,21.599999999999998,3.5,75.6,2026-02-15,2026-02
10685,1,10,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-15,2026-02
10687,1,10,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-15,2026-02
10689,1,10,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-15,2026-02
10691,1,10,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-15,2026-02
10693,1,10,84.09333333333333,24.026666666666667,3.5,84.09333333333333,2026-02-15,2026-02
10695,1,10,51.59,14.74,3.5,51.59,2026-02-15,2026-02
10697,1,10,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-15,2026-02
10699,1,10,3.5,1.0,3.5,3.5,2026-02-15,2026-02
10701,1,10,73.92,21.12,3.5,73.92,2026-02-15,2026-02
10703,1,10,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-15,2026-02
10705,1,10,37.846666666666664,10.813333333333333,3.5,37.846666666666664,2026-02-15,2026-02
10707,1,10,28.956666666666667,8.273333333333333,3.5,28.956666666666667,2026-02-16,2026-02
10709,1,10,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-16,2026-02
10711,1,10,16.426666666666666,4.693333333333333,3.5,16.426666666666666,2026-02-16,2026-02
10713,1,10,45.01,12.86,3.5,45.01,2026-02-16,2026-02
10715,1,10,16.426666666666666,4.693333333333333,3.5,16.426666666666666,2026-02-16,2026-02
10717,1,10,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-16,2026-02
10719,1,10,114.59,32.74,3.5,114.59,2026-02-16,2026-02
10721,1,10,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-16,2026-02
10723,1,10,86.8,24.8,3.5,86.8,2026-02-16,2026-02
10725,1,10,90.58,25.88,3.5,90.58,2026-02-16,2026-02
10727,1,10,83.23,23.78,3.5,83.23,2026-02-17,2026-02
10729,2,5,37.846666666666664,10.813333333333333,3.5,37.846666666666664,2026-02-17,2026-02
10731,7,2,97.55666666666667,27.873333333333335,3.5,97.55666666666667,2026-02-17,2026-02
10733,3,4,81.41000000000001,23.26,3.5,81.41000000000001,2026-02-17,2026-02
10735,10,8,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-17,2026-02
10737,6,9,51.42666666666667,14.693333333333333,3.5,51.42666666666667,2026-02-17,2026-02
10739,9,7,97.55666666666667,27.873333333333335,3.5,97.55666666666667,2026-02-17,2026-02
10741,5,3,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-17,2026-02
10743,1,10,37.846666666666664,10.813333333333333,3.5,37.846666666666664,2026-02-17,2026-02
10745,2,5,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-17,2026-02
10747,7,2,45.01,12.86,3.5,45.01,2026-02-17,2026-02
10749,7,2,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-17,2026-02
10751,7,2,83.23,23.78,3.5,83.23,2026-02-17,2026-02
10753,7,2,90.58,25.88,3.5,90.58,2026-02-17,2026-02
10755,7,2,114.59,32.74,3.5,114.59,2026-02-17,2026-02
10756,5,1,816.5939493922455,233.31255696921298,3.5,816.5939493922455,2026-02-18,2026-02
10757,1,1,554.7563898646076,158.50182567560216,3.5,554.7563898646076,2026-02-18,2026-02
10758,2,1,875.6213858585256,250.1775388167216,3.5,875.6213858585256,2026-02-18,2026-02
10760,7,2,83.23,23.78,3.5,83.23,2026-02-18,2026-02
10762,3,4,83.23,23.78,3.5,83.23,2026-02-18,2026-02
10764,10,8,86.8,24.8,3.5,86.8,2026-02-18,2026-02
10766,6,9,84.09333333333333,24.026666666666667,3.5,84.09333333333333,2026-02-18,2026-02
10768,9,7,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-18,2026-02
10770,5,3,45.45333333333333,12.986666666666666,3.5,45.45333333333333,2026-02-18,2026-02
10772,1,10,97.55666666666667,27.873333333333335,3.5,97.55666666666667,2026-02-18,2026-02
10774,2,5,51.42666666666667,14.693333333333333,3.5,51.42666666666667,2026-02-18,2026-02
10776,7,2,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-18,2026-02
10778,3,4,84.09333333333333,24.026666666666667,3.5,84.09333333333333,2026-02-18,2026-02
10780,10,8,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-18,2026-02
10782,6,9,86.8,24.8,3.5,86.8,2026-02-18,2026-02
10784,9,7,90.58,25.88,3.5,90.58,2026-02-18,2026-02
10786,5,3,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-18,2026-02
10788,1,10,83.23,23.78,3.5,83.23,2026-02-18,2026-02
10789,10,1,1006.8223177588459,287.66351935967026,3.5,1006.8223177588459,2026-02-19,2026-02
10790,1,1,581.4044347949929,166.11555279856938,3.5,581.4044347949929,2026-02-19,2026-02
10792,2,5,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-19,2026-02
10794,7,2,75.6,21.599999999999998,3.5,75.6,2026-02-19,2026-02
10796,3,4,83.23,23.78,3.5,83.23,2026-02-19,2026-02
10798,10,8,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-19,2026-02
10800,6,9,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-19,2026-02
10802,9,7,51.59,14.74,3.5,51.59,2026-02-19,2026-02
10804,5,3,37.846666666666664,10.813333333333333,3.5,37.846666666666664,2026-02-19,2026-02
10806,1,10,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-19,2026-02
10808,2,5,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-19,2026-02
10810,7,2,83.23,23.78,3.5,83.23,2026-02-19,2026-02
10812,3,4,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-19,2026-02
10814,10,8,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-19,2026-02
10816,6,9,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-19,2026-02
10818,9,7,75.6,21.599999999999998,3.5,75.6,2026-02-19,2026-02
10820,5,3,114.59,32.74,3.5,114.59,2026-02-19,2026-02
10822,1,10,86.8,24.8,3.5,86.8,2026-02-19,2026-02
10824,2,5,97.55666666666667,27.873333333333335,3.5,97.55666666666667,2026-02-19,2026-02
10826,7,2,97.55666666666667,27.873333333333335,3.5,97.55666666666667,2026-02-19,2026-02
10827,1,1,671.8919202728434,191.96912007795527,3.5,671.8919202728434,2026-02-20,2026-02
10829,3,4,67.71333333333334,19.346666666666668,3.5,67.71333333333334,2026-02-20,2026-02
10831,3,4,45.45333333333333,12.986666666666666,3.5,45.45333333333333,2026-02-20,2026-02
10833,3,4,51.42666666666667,14.693333333333333,3.5,51.42666666666667,2026-02-20,2026-02
10835,3,4,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-20,2026-02
10837,3,4,45.45333333333333,12.986666666666666,3.5,45.45333333333333,2026-02-20,2026-02
10839,3,4,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-20,2026-02
10841,3,4,83.23,23.78,3.5,83.23,2026-02-20,2026-02
10843,3,4,90.58,25.88,3.5,90.58,2026-02-20,2026-02
10845,3,4,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-20,2026-02
10847,3,4,51.42666666666667,14.693333333333333,3.5,51.42666666666667,2026-02-20,2026-02
10849,3,4,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-20,2026-02
10851,3,4,83.23,23.78,3.5,83.23,2026-02-20,2026-02
10853,3,4,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-20,2026-02
10855,3,4,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-20,2026-02
10857,3,4,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-20,2026-02
10859,3,4,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-20,2026-02
10861,3,4,67.71333333333334,19.346666666666668,3.5,67.71333333333334,2026-02-20,2026-02
10863,3,4,81.41000000000001,23.26,3.5,81.41000000000001,2026-02-20,2026-02
10865,3,4,45.45333333333333,12.986666666666666,3.5,45.45333333333333,2026-02-21,2026-02
10867,10,8,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-21,2026-02
10869,10,8,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-21,2026-02
10871,10,8,90.58,25.88,3.5,90.58,2026-02-21,2026-02
10873,10,8,86.8,24.8,3.5,86.8,2026-02-21,2026-02
10875,10,8,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-21,2026-02
10877,10,8,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-21,2026-02
10879,10,8,16.426666666666666,4.693333333333333,3.5,16.426666666666666,2026-02-21,2026-02
10881,10,8,90.58,25.88,3.5,90.58,2026-02-21,2026-02
10883,10,8,28.956666666666667,8.273333333333333,3.5,28.956666666666667,2026-02-21,2026-02
10885,10,8,37.846666666666664,10.813333333333333,3.5,37.846666666666664,2026-02-21,2026-02
10887,10,8,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-21,2026-02
10889,10,8,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-21,2026-02
10891,10,8,84.09333333333333,24.026666666666667,3.5,84.09333333333333,2026-02-21,2026-02
10893,10,8,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-21,2026-02
10895,10,8,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-21,2026-02
10897,10,8,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-21,2026-02
10899,10,8,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-21,2026-02
10901,10,8,51.59,14.74,3.5,51.59,2026-02-21,2026-02
10903,10,8,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-21,2026-02
10904,3,1,538.4542760838499,153.84407888109996,3.5,538.4542760838499,2026-02-22,2026-02
10906,10,8,86.8,24.8,3.5,86.8,2026-02-22,2026-02
10908,6,9,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-22,2026-02
10910,6,9,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-22,2026-02
10912,6,9,97.55666666666667,27.873333333333335,3.5,97.55666666666667,2026-02-22,2026-02
10914,6,9,16.426666666666666,4.693333333333333,3.5,16.426666666666666,2026-02-22,2026-02
10916,6,9,67.71333333333334,19.346666666666668,3.5,67.71333333333334,2026-02-22,2026-02
10918,6,9,16.426666666666666,4.693333333333333,3.5,16.426666666666666,2026-02-22,2026-02
10920,6,9,28.956666666666667,8.273333333333333,3.5,28.956666666666667,2026-02-22,2026-02
10922,6,9,114.59,32.74,3.5,114.59,2026-02-22,2026-02
10924,6,9,86.8,24.8,3.5,86.8,2026-02-22,2026-02
10926,6,9,83.23,23.78,3.5,83.23,2026-02-22,2026-02
10928,6,9,51.59,14.74,3.5,51.59,2026-02-22,2026-02
10930,6,9,45.01,12.86,3.5,45.01,2026-02-22,2026-02
10932,6,9,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-22,2026-02
10934,6,9,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-22,2026-02
10936,6,9,86.8,24.8,3.5,86.8,2026-02-22,2026-02
10938,6,9,73.92,21.12,3.5,73.92,2026-02-22,2026-02
10940,6,9,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-22,2026-02
10942,6,9,75.6,21.599999999999998,3.5,75.6,2026-02-23,2026-02
10944,9,7,45.01,12.86,3.5,45.01,2026-02-23,2026-02
10946,5,3,90.58,25.88,3.5,90.58,2026-02-23,2026-02
10948,1,10,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-23,2026-02
10950,1,10,114.59,32.74,3.5,114.59,2026-02-23,2026-02
10952,1,10,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-23,2026-02
10954,1,10,84.09333333333333,24.026666666666667,3.5,84.09333333333333,2026-02-23,2026-02
10956,1,10,37.846666666666664,10.813333333333333,3.5,37.846666666666664,2026-02-23,2026-02
10958,1,10,3.5,1.0,3.5,3.5,2026-02-23,2026-02
10960,1,10,28.956666666666667,8.273333333333333,3.5,28.956666666666667,2026-02-23,2026-02
10962,1,10,114.59,32.74,3.5,114.59,2026-02-23,2026-02
10964,1,10,75.6,21.599999999999998,3.5,75.6,2026-02-23,2026-02
10966,1,10,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-23,2026-02
10968,1,10,16.426666666666666,4.693333333333333,3.5,16.426666666666666,2026-02-23,2026-02
10970,1,10,51.59,14.74,3.5,51.59,2026-02-23,2026-02
10972,1,10,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-23,2026-02
10974,1,10,73.92,21.12,3.5,73.92,2026-02-23,2026-02
10976,1,10,114.59,32.74,3.5,114.59,2026-02-23,2026-02
10977,1,1,495.1717833860954,141.47765239602725,3.5,495.1717833860954,2026-02-24,2026-02
10979,1,10,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-24,2026-02
10981,2,5,2.4033333333333333,0.6866666666666666,3.5,2.4033333333333333,2026-02-24,2026-02
10983,7,2,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-24,2026-02
10985,3,4,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-24,2026-02
10987,10,8,3.5,1.0,3.5,3.5,2026-02-24,2026-02
10989,10,8,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-24,2026-02
10991,10,8,84.09333333333333,24.026666666666667,3.5,84.09333333333333,2026-02-24,2026-02
10993,10,8,73.92,21.12,3.5,73.92,2026-02-24,2026-02
10995,10,8,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-24,2026-02
10997,10,8,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-24,2026-02
10999,10,8,16.426666666666666,4.693333333333333,3.5,16.426666666666666,2026-02-24,2026-02
11001,10,8,2.4033333333333333,0.6866666666666666,3.5,2.4033333333333333,2026-02-25,2026-02
11003,6,9,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-25,2026-02
11005,9,7,81.41000000000001,23.26,3.5,81.41000000000001,2026-02-25,2026-02
11007,5,3,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-25,2026-02
11009,1,10,3.5,1.0,3.5,3.5,2026-02-25,2026-02
11011,2,5,84.09333333333333,24.026666666666667,3.5,84.09333333333333,2026-02-25,2026-02
11013,7,2,73.92,21.12,3.5,73.92,2026-02-25,2026-02
11015,3,4,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-25,2026-02
11017,10,8,51.59,14.74,3.5,51.59,2026-02-25,2026-02
11019,6,9,2.4033333333333333,0.6866666666666666,3.5,2.4033333333333333,2026-02-25,2026-02
11021,9,7,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-25,2026-02
11023,5,3,51.42666666666667,14.693333333333333,3.5,51.42666666666667,2026-02-25,2026-02
11025,1,10,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-25,2026-02
11027,2,5,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-25,2026-02
11029,2,5,45.45333333333333,12.986666666666666,3.5,45.45333333333333,2026-02-25,2026-02
11031,2,5,112.60666666666665,32.17333333333333,3.5,112.60666666666665,2026-02-25,2026-02
11033,2,5,67.71333333333334,19.346666666666668,3.5,67.71333333333334,2026-02-25,2026-02
11035,2,5,73.92,21.12,3.5,73.92,2026-02-25,2026-02
11037,2,5,45.01,12.86,3.5,45.01,2026-02-25,2026-02
11038,2,1,858.1752732579379,245.19293521655368,3.5,858.1752732579379,2026-02-26,2026-02
11039,9,1,465.443186532284,132.98376758065257,3.5,465.443186532284,2026-02-26,2026-02
11040,5,1,1092.2678439794065,312.076526851259,3.5,1092.2678439794065,2026-02-26,2026-02
11042,2,5,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-26,2026-02
11044,7,2,114.59,32.74,3.5,114.59,2026-02-26,2026-02
11046,3,4,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-26,2026-02
11048,10,8,51.42666666666667,14.693333333333333,3.5,51.42666666666667,2026-02-26,2026-02
11050,6,9,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-26,2026-02
11052,9,7,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-26,2026-02
11054,5,3,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-26,2026-02
11056,1,10,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-26,2026-02
11058,2,5,45.01,12.86,3.5,45.01,2026-02-26,2026-02
11060,7,2,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-26,2026-02
11062,3,4,54.83333333333333,15.666666666666666,3.5,54.83333333333333,2026-02-26,2026-02
11064,10,8,67.71333333333334,19.346666666666668,3.5,67.71333333333334,2026-02-26,2026-02
11066,6,9,107.33333333333334,30.666666666666668,3.5,107.33333333333334,2026-02-26,2026-02
11068,9,7,2.4033333333333333,0.6866666666666666,3.5,2.4033333333333333,2026-02-26,2026-02
11070,5,3,53.38666666666666,15.253333333333332,3.5,53.38666666666666,2026-02-26,2026-02
11072,5,3,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-26,2026-02
11074,5,3,28.956666666666667,8.273333333333333,3.5,28.956666666666667,2026-02-26,2026-02
11076,5,3,86.8,24.8,3.5,86.8,2026-02-26,2026-02
11077,5,1,673.7245429986118,192.49272657103194,3.5,673.7245429986118,2026-02-27,2026-02
11078,2,1,976.8770967432321,279.10774192663774,3.5,976.8770967432321,2026-02-27,2026-02
11080,5,3,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-27,2026-02
11082,1,10,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-27,2026-02
11084,2,5,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-27,2026-02
11086,7,2,48.25333333333334,13.786666666666667,3.5,48.25333333333334,2026-02-27,2026-02
11088,3,4,86.8,24.8,3.5,86.8,2026-02-27,2026-02
11090,10,8,90.58,25.88,3.5,90.58,2026-02-27,2026-02
11092,6,9,90.58,25.88,3.5,90.58,2026-02-27,2026-02
11094,9,7,28.956666666666667,8.273333333333333,3.5,28.956666666666667,2026-02-27,2026-02
11096,5,3,113.14333333333335,32.32666666666667,3.5,113.14333333333335,2026-02-27,2026-02
11098,1,10,7.910000000000001,2.2600000000000002,3.5,7.910000000000001,2026-02-27,2026-02
11099,1,1,725.3705269614784,207.24872198899382,3.5,725.3705269614784,2026-02-28,2026-02
11101,2,5,9.123333333333335,2.606666666666667,3.5,9.123333333333335,2026-02-28,2026-02
11103,7,2,90.58,25.88,3.5,90.58,2026-02-28,2026-02
11105,3,4,11.433333333333335,3.266666666666667,3.5,11.433333333333335,2026-02-28,2026-02
11107,10,8,51.59,14.74,3.5,51.59,2026-02-28,2026-02
11109,10,8,60.620000000000005,17.32,3.5,60.620000000000005,2026-02-28,2026-02
11111,10,8,55.90666666666667,15.973333333333334,3.5,55.90666666666667,2026-02-28,2026-02
11113,10,8,45.01,12.86,3.5,45.01,2026-02-28,2026-02
11115,10,8,97.55666666666667,27.873333333333335,3.5,97.55666666666667,2026-02-28,2026-02
